Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210720141428part1.wav,99.228349191,99.365358706,A
SanctSound_GR03_06_671666216_210720141428part1.wav,145.332036949,145.469046464,A
SanctSound_GR03_06_671666216_210720141428part1.wav,208.925744846,209.154094037,A
SanctSound_GR03_06_671666216_210720141428part1.wav,251.734520338,251.962873811,A
SanctSound_GR03_06_671666216_210720141428part1.wav,255.672685022,255.882009039,A
SanctSound_GR03_06_671666216_210720141428part1.wav,298.351091381,298.665077406,A
SanctSound_GR03_06_671666216_210720141428part1.wav,327.263551717,327.548993558,A
SanctSound_GR03_06_671666216_210720141428part1.wav,334.274973557,334.465268118,A
SanctSound_GR03_06_671666216_210720141428part1.wav,345.463361005,345.672685022,A
SanctSound_GR03_06_671666216_210720141428part1.wav,387.267345108,387.533757493,A
SanctSound_GR03_06_671666216_210720141428part1.wav,378.114176736,378.266412385,A
SanctSound_GR03_06_671666216_210720141428part1.wav,387.723119331,387.894384435,A
SanctSound_GR03_06_671666216_210720141428part1.wav,409.376776919,409.80493968,A
SanctSound_GR03_06_671666216_210720141428part1.wav,422.449080519,422.686948719,A
SanctSound_GR03_06_671666216_210720141428part1.wav,422.962875833,423.191229305,A
SanctSound_GR03_06_671666216_210720141428part1.wav,427.719307128,427.957175329,A
SanctSound_GR03_06_671666216_210720141428part1.wav,579.615598676,579.891525789,A
SanctSound_GR03_06_671666216_210720141428part1.wav,587.121786374,587.540434408,A
SanctSound_GR03_06_671666216_210720141428part1.wav,669.615598676,669.834437421,A
SanctSound_GR03_06_671666216_210720141428part1.wav,799.81159374,800.144609221,A
SanctSound_GR03_06_671666216_210720141428part1.wav,823.338718007,823.643189304,A
SanctSound_GR03_06_671666216_210720141428part1.wav,837.438612234,837.695509891,A
SanctSound_GR03_06_671666216_210720141428part1.wav,892.371055582,892.808733072,A
SanctSound_GR03_06_671666216_210720141428part1.wav,895.243570726,895.728821856,A
SanctSound_GR03_06_671666216_210720141428part1.wav,922.338718007,922.652704032,A
SanctSound_GR03_06_671666216_210720141428part1.wav,941.737390759,941.946714776,A
SanctSound_GR03_06_671666216_210720141428part1.wav,970.012364316,970.62130691,A
SanctSound_GR03_06_671666216_210720141428part1.wav,975.092296365,975.434826574,A
SanctSound_GR03_06_671666216_210720141428part1.wav,999.732643811,1000.046629837,A
SanctSound_GR03_06_671666216_210720141428part1.wav,1062.162692852,1062.580408163,A
SanctSound_GR03_06_671666216_210720141428part1.wav,1134.024722645,1134.300649758,A
SanctSound_GR03_06_671666216_210720141428part1.wav,1163.527096119,1163.774479048,A
