Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210420144227part1.wav,9.441475103,9.753552331,A
SanctSound_GR03_06_671666216_210420144227part1.wav,47.717355376,47.945704567,A
SanctSound_GR03_06_671666216_210420144227part1.wav,191.188387448,191.635579666,A
SanctSound_GR03_06_671666216_210420144227part1.wav,350.087518831,350.430049041,A
SanctSound_GR03_06_671666216_210420144227part1.wav,389.321593641,389.578491298,A
SanctSound_GR03_06_671666216_210420144227part1.wav,389.911506779,390.292095901,A
SanctSound_GR03_06_671666216_210420144227part1.wav,390.786861759,391.062788872,A
SanctSound_GR03_06_671666216_210420144227part1.wav,391.681246194,391.938143851,A
SanctSound_GR03_06_671666216_210420144227part1.wav,392.651748454,392.918160839,A
SanctSound_GR03_06_671666216_210420144227part1.wav,419.851557743,420.479529793,A
SanctSound_GR03_06_671666216_210420144227part1.wav,457.307311132,457.497605693,A
SanctSound_GR03_06_671666216_210420144227part1.wav,481.985717491,482.309218245,A
SanctSound_GR03_06_671666216_210420144227part1.wav,656.353931216,656.639373057,A
SanctSound_GR03_06_671666216_210420144227part1.wav,714.653655566,715.329201257,A
SanctSound_GR03_06_671666216_210420144227part1.wav,774.932443348,775.236914645,A
SanctSound_GR03_06_671666216_210420144227part1.wav,822.996185775,823.272112889,A
SanctSound_GR03_06_671666216_210420144227part1.wav,954.029476907,954.419580756,A
