Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210720141428part1.wav,594.468062361,594.582236957,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,595.29011945,595.404294045,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,595.701147994,595.80771095,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,596.264409332,596.378583928,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,40.772498097,40.917119252,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,48.227335236,48.326286552,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,48.744926736,48.859101332,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,54.943843324,55.210250714,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,72.456698382,72.662212655,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,82.842016809,83.275880273,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,94.42236267,94.544148906,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,95.069352046,95.175915002,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,95.586943546,95.723953061,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,96.317660958,96.477505392,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,97.611639708,97.741037583,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,99.228349191,99.365358706,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,99.867726927,100.012348081,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,103.277741516,103.574595465,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,102.470907707,102.547024104,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,100.82679353,101.420501427,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,111.531800825,111.6611987,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,115.368067238,115.482241833,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,123.561233428,123.713466223,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,127.438599905,127.583221059,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,126.334912147,126.799222169,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,129.40240295,129.585082303,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,145.332036949,145.469046464,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,144.190290993,144.327300507,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,150.355719156,150.500340311,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,151.779095782,151.969386775,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,154.720230574,155.047531082,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,163.598444339,163.81918189,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,173.298715192,173.466171265,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,176.967525531,177.096923406,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,173.572734221,173.724967016,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,175.978012369,176.107410244,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,181.705007295,181.83440517,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,202.026557406,202.1787902,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,205.025543451,205.170164605,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,208.925744846,209.154094037,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,211.742051538,211.856226134,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,220.414751031,220.544148906,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,228.417626229,228.501354266,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,228.798208214,228.889547891,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,232.779095782,233.022668252,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,237.244522261,237.415787365,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,242.620343601,242.829667618,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,246.244522261,246.482390461,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,250.117016572,250.65935607,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,244.198855733,244.351091381,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,249.013308119,249.127484856,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,251.734520338,251.962873811,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,254.188387448,254.407226193,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,255.672685022,255.882009039,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,270.97050226,271.16079682,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,271.807798327,271.998092888,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,273.672685022,274.281627617,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,290.226446361,290.47382929,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,292.919114395,295.954312639,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,298.351091381,298.665077406,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,297.323500753,297.447192218,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,300.558508286,300.68219975,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,311.385336069,311.489998077,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,322.811591718,322.963827367,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,327.263551717,327.548993558,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,332.515681593,333.115109459,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,334.274973557,334.465268118,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,345.463361005,345.672685022,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,347.404365525,347.547086445,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,348.232146864,348.346323601,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,348.717397994,348.803030546,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,349.383428957,349.488090965,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,351.647001507,352.008561172,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,352.617503766,352.750709959,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,356.004746947,356.166497324,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,356.746895734,356.908646111,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,362.588006026,362.949565691,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,363.10180134,363.311125357,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,363.49190519,363.672685022,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,360.228353473,360.694575147,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,367.84965063,368.144607199,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,361.484297574,361.760224687,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,361.0180759,361.255944101,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,360.380589121,360.513795314,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,378.770692971,379.056134812,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,384.717397994,384.83157473,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,385.488090965,385.640326614,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,387.267345108,387.533757493,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,378.114176736,378.266412385,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,379.684106863,379.750709959,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,382.928629123,383.080864772,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,387.723119331,387.894384435,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,388.094193724,388.255944101,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,389.673638578,389.854418411,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,390.843950127,390.977156319,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,392.223585692,392.470968621,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,393.146514312,393.327294144,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,399.168406458,399.510936667,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,401.861074493,402.241663614,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,409.376776919,409.80493968,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,410.166499346,411.822062024,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,415.921977085,416.074212734,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,422.449080519,422.686948719,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,422.962875833,423.191229305,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,425.245477839,425.426257671,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,427.719307128,427.957175329,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,444.882011061,445.234055998,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,448.954314661,449.058976669,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,450.838230812,450.990466461,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,457.640328635,457.783049556,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,479.18838947,479.759273153,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,493.526151899,493.649843363,POS
SanctSound_GR03_06_671666216_210720141428part1.wav,499.80493968,501.470017087,POS
