Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_201005143324part1.wav,6.226471264,6.403807471,POS
SanctSound_GR03_05_5421_201005143324part1.wav,7.546640805,7.763385057,POS
SanctSound_GR03_05_5421_201005143324part1.wav,10.211797414,10.379281609,POS
SanctSound_GR03_05_5421_201005143324part1.wav,11.571375,11.847231322,POS
SanctSound_GR03_05_5421_201005143324part1.wav,18.19704023,18.512304598,POS
SanctSound_GR03_05_5421_201005143324part1.wav,21.211755747,21.536872126,POS
SanctSound_GR03_05_5421_201005143324part1.wav,24.256027299,24.650107759,POS
SanctSound_GR03_05_5421_201005143324part1.wav,23.221566092,23.53683046,POS
SanctSound_GR03_05_5421_201005143324part1.wav,27.453192529,27.66008477,POS
SanctSound_GR03_05_5421_201005143324part1.wav,65.699451149,65.926047414,POS
SanctSound_GR03_05_5421_201005143324part1.wav,66.664948276,66.82258046,POS
SanctSound_GR03_05_5421_201005143324part1.wav,90.551712644,90.758604885,POS
SanctSound_GR03_05_5421_201005143324part1.wav,93.172347701,93.35953592,POS
SanctSound_GR03_05_5421_201005143324part1.wav,99.620676724,101.807823276,POS
SanctSound_GR03_05_5421_201005143324part1.wav,103.049176724,103.196956897,POS
SanctSound_GR03_05_5421_201005143324part1.wav,105.305287356,105.522031609,POS
SanctSound_GR03_05_5421_201005143324part1.wav,118.753658046,118.91129023,POS
SanctSound_GR03_05_5421_201005143324part1.wav,132.482623563,133.241228448,POS
SanctSound_GR03_05_5421_201005143324part1.wav,127.379281609,127.714332962,POS
SanctSound_GR03_05_5421_201005143324part1.wav,140.004821839,140.21171408,POS
SanctSound_GR03_05_5421_201005143324part1.wav,145.024609195,145.172389368,POS
SanctSound_GR03_05_5421_201005143324part1.wav,146.187146552,146.344778736,POS
SanctSound_GR03_05_5421_201005143324part1.wav,174.586132184,174.733912356,POS
SanctSound_GR03_05_5421_201005143324part1.wav,177.817591954,178.182116379,POS
SanctSound_GR03_05_5421_201005143324part1.wav,178.408712644,178.891461207,POS
SanctSound_GR03_05_5421_201005143324part1.wav,89.29037931,90.108096264,POS
SanctSound_GR03_05_5421_201005143324part1.wav,152.280527299,152.871647989,POS
SanctSound_GR03_05_5421_201005143324part1.wav,170.018433246,170.328374433,POS
SanctSound_GR03_05_5421_201005143324part1.wav,190.657121728,190.833034293,POS
SanctSound_GR03_05_5421_201005143324part1.wav,203.991250349,204.602755934,POS
SanctSound_GR03_05_5421_201005143324part1.wav,207.517878447,207.685414223,POS
SanctSound_GR03_05_5421_201005143324part1.wav,219.536851222,219.654126265,POS
SanctSound_GR03_05_5421_201005143324part1.wav,219.888676353,220.089719284,POS
SanctSound_GR03_05_5421_201005143324part1.wav,239.094933944,239.287600087,POS
SanctSound_GR03_05_5421_201005143324part1.wav,249.653016667,249.854059599,POS
SanctSound_GR03_05_5421_201005143324part1.wav,253.35555733,253.615237784,POS
SanctSound_GR03_05_5421_201005143324part1.wav,257.48026623,257.689685951,POS
SanctSound_GR03_05_5421_201005143324part1.wav,260.244606545,260.428895899,POS
SanctSound_GR03_05_5421_201005143324part1.wav,266.98287356,267.12527897,POS
SanctSound_GR03_05_5421_201005143324part1.wav,270.559762391,270.702167801,POS
SanctSound_GR03_05_5421_201005143324part1.wav,270.718921379,271.229905497,POS
SanctSound_GR03_05_5421_201005143324part1.wav,274.860383857,275.002789267,POS
SanctSound_GR03_05_5421_201005143324part1.wav,278.84773534,278.956633595,POS
SanctSound_GR03_05_5421_201005143324part1.wav,283.098096073,283.232124695,POS
SanctSound_GR03_05_5421_201005143324part1.wav,285.301191536,285.518988045,POS
SanctSound_GR03_05_5421_201005143324part1.wav,286.674984904,286.842520681,POS
SanctSound_GR03_05_5421_201005143324part1.wav,289.389064485,289.548223473,POS
SanctSound_GR03_05_5421_201005143324part1.wav,296.42051911,296.588054887,POS
SanctSound_GR03_05_5421_201005143324part1.wav,303.636263089,303.778668499,POS
SanctSound_GR03_05_5421_201005143324part1.wav,316.238282286,316.707382461,POS
SanctSound_GR03_05_5421_201005143324part1.wav,320.781830628,320.91585925,POS
SanctSound_GR03_05_5421_201005143324part1.wav,324.63515349,325.020485777,POS
SanctSound_GR03_05_5421_201005143324part1.wav,331.63310096,331.825767103,POS
SanctSound_GR03_05_5421_201005143324part1.wav,339.016380716,339.368205846,POS
SanctSound_GR03_05_5421_201005143324part1.wav,338.228962565,338.597541274,POS
SanctSound_GR03_05_5421_201005143324part1.wav,339.636263089,340.239391885,POS
SanctSound_GR03_05_5421_201005143324part1.wav,345.913806719,346.081342496,POS
SanctSound_GR03_05_5421_201005143324part1.wav,358.214261518,358.390174084,POS
SanctSound_GR03_05_5421_201005143324part1.wav,367.867651047,368.236229756,POS
SanctSound_GR03_05_5421_201005143324part1.wav,377.34512801,377.521040576,POS
SanctSound_GR03_05_5421_201005143324part1.wav,377.973387173,378.099039005,POS
SanctSound_GR03_05_5421_201005143324part1.wav,379.389064485,379.606860995,POS
SanctSound_GR03_05_5421_201005143324part1.wav,383.949366405,384.150409337,POS
SanctSound_GR03_05_5421_201005143324part1.wav,394.507449127,394.725245637,POS
SanctSound_GR03_05_5421_201005143324part1.wav,399.913806719,400.131603229,POS
SanctSound_GR03_05_5421_201005143324part1.wav,400.391283682,400.650964136,POS
SanctSound_GR03_05_5421_201005143324part1.wav,401.55565733,401.773453839,POS
SanctSound_GR03_05_5421_201005143324part1.wav,405.115792583,405.291705148,POS
SanctSound_GR03_05_5421_201005143324part1.wav,406.087500087,406.263412653,POS
SanctSound_GR03_05_5421_201005143324part1.wav,413.99014075,414.132546161,POS
SanctSound_GR03_05_5421_201005143324part1.wav,432.015271117,433.447702007,POS
SanctSound_GR03_05_5421_201005143324part1.wav,442.21315192,443.109468325,POS
SanctSound_GR03_05_5421_201005143324part1.wav,444.737894154,444.938937086,POS
SanctSound_GR03_05_5421_201005143324part1.wav,447.77029171,447.929450698,POS
SanctSound_GR03_05_5421_201005143324part1.wav,449.428895899,449.56292452,POS
SanctSound_GR03_05_5421_201005143324part1.wav,451.053992932,451.255035864,POS
SanctSound_GR03_05_5421_201005143324part1.wav,460.204781566,460.338810188,POS
SanctSound_GR03_05_5421_201005143324part1.wav,497.452923102,497.670719612,POS
SanctSound_GR03_05_5421_201005143324part1.wav,506.092721182,506.293764114,POS
SanctSound_GR03_05_5421_201005143324part1.wav,510.934505127,511.512503556,POS
SanctSound_GR03_05_5421_201005143324part1.wav,521.439098146,521.723908966,POS
SanctSound_GR03_05_5421_201005143324part1.wav,540.343791339,540.494573538,POS
SanctSound_GR03_05_5421_201005143324part1.wav,543.128214027,543.379517692,POS
SanctSound_GR03_05_5421_201005143324part1.wav,544.166935842,544.351225196,POS
SanctSound_GR03_05_5421_201005143324part1.wav,545.892554341,546.060090118,POS
SanctSound_GR03_05_5421_201005143324part1.wav,560.516708442,560.659113853,POS
SanctSound_GR03_05_5421_201005143324part1.wav,572.666381043,572.817163242,POS
SanctSound_GR03_05_5421_201005143324part1.wav,572.356439856,572.632873887,POS
SanctSound_GR03_05_5421_201005143324part1.wav,574.199333399,574.350115598,POS
SanctSound_GR03_05_5421_201005143324part1.wav,578.223520833,578.516708442,POS
SanctSound_GR03_05_5421_201005143324part1.wav,607.167883442,607.310288853,POS
SanctSound_GR03_05_5421_201005143324part1.wav,608.952139463,609.11967524,POS
SanctSound_GR03_05_5421_201005143324part1.wav,627.580398626,627.781441558,POS
SanctSound_GR03_05_5421_201005143324part1.wav,633.497740336,633.698783268,POS
SanctSound_GR03_05_5421_201005143324part1.wav,643.251651331,643.427563896,POS
SanctSound_GR03_05_5421_201005143324part1.wav,647.607581523,647.909145921,POS
SanctSound_GR03_05_5421_201005143324part1.wav,651.303697051,652.6585528,POS
SanctSound_GR03_05_5421_201005143324part1.wav,674.892392343,675.05992812,POS
SanctSound_GR03_05_5421_201005143324part1.wav,675.26934784,675.428506828,POS
SanctSound_GR03_05_5421_201005143324part1.wav,671.843241209,672.069414507,POS
SanctSound_GR03_05_5421_201005143324part1.wav,682.501845397,682.602366863,POS
SanctSound_GR03_05_5421_201005143324part1.wav,689.742719743,689.952139463,POS
SanctSound_GR03_05_5421_201005143324part1.wav,692.113350982,692.239002814,POS
SanctSound_GR03_05_5421_201005143324part1.wav,697.595099673,697.82964976,POS
SanctSound_GR03_05_5421_201005143324part1.wav,706.90504086,707.147967736,POS
SanctSound_GR03_05_5421_201005143324part1.wav,713.375250633,713.60980072,POS
SanctSound_GR03_05_5421_201005143324part1.wav,718.593990074,718.786656217,POS
SanctSound_GR03_05_5421_201005143324part1.wav,738.193956741,738.353115729,POS
SanctSound_GR03_05_5421_201005143324part1.wav,746.155234926,746.306017125,POS
SanctSound_GR03_05_5421_201005143324part1.wav,759.330204559,759.497740336,POS
SanctSound_GR03_05_5421_201005143324part1.wav,764.582451156,764.741610144,POS
SanctSound_GR03_05_5421_201005143324part1.wav,786.799304734,786.983594088,POS
SanctSound_GR03_05_5421_201005143324part1.wav,790.962568783,791.163611715,POS
SanctSound_GR03_05_5421_201005143324part1.wav,792.84734627,793.232678556,POS
SanctSound_GR03_05_5421_201005143324part1.wav,801.91436058,802.073519568,POS
SanctSound_GR03_05_5421_201005143324part1.wav,805.477824629,805.653737195,POS
SanctSound_GR03_05_5421_201005143324part1.wav,843.379355694,843.505007526,POS
SanctSound_GR03_05_5421_201005143324part1.wav,845.574074367,845.716479777,POS
SanctSound_GR03_05_5421_201005143324part1.wav,850.352172797,854.088220615,POS
SanctSound_GR03_05_5421_201005143324part1.wav,860.122837369,861.144805606,POS
SanctSound_GR03_05_5421_201005143324part1.wav,862.434831086,862.97932236,POS
SanctSound_GR03_05_5421_201005143324part1.wav,863.289263547,863.48192969,POS
SanctSound_GR03_05_5421_201005143324part1.wav,864.830592692,864.972998102,POS
SanctSound_GR03_05_5421_201005143324part1.wav,869.566807177,869.717589376,POS
SanctSound_GR03_05_5421_201005143324part1.wav,887.61706791,887.918632308,POS
SanctSound_GR03_05_5421_201005143324part1.wav,885.053770528,885.589885013,POS
SanctSound_GR03_05_5421_201005143324part1.wav,888.580398626,888.731180825,POS
SanctSound_GR03_05_5421_201005143324part1.wav,918.570912238,918.696564071,POS
SanctSound_GR03_05_5421_201005143324part1.wav,923.717589376,923.868371575,POS
SanctSound_GR03_05_5421_201005143324part1.wav,927.043174542,927.160449586,POS
SanctSound_GR03_05_5421_201005143324part1.wav,933.362602116,933.538514682,POS
SanctSound_GR03_05_5421_201005143324part1.wav,942.161559184,942.287211017,POS
SanctSound_GR03_05_5421_201005143324part1.wav,948.187799149,948.363711715,POS
SanctSound_GR03_05_5421_201005143324part1.wav,953.641088678,953.84213161,POS
SanctSound_GR03_05_5421_201005143324part1.wav,958.821272971,959.005562325,POS
SanctSound_GR03_05_5421_201005143324part1.wav,967.410810318,967.578346095,POS
SanctSound_GR03_05_5421_201005143324part1.wav,985.40243353,985.586722884,POS
SanctSound_GR03_05_5421_201005143324part1.wav,993.732290423,993.983594088,POS
SanctSound_GR03_05_5421_201005143324part1.wav,994.553215729,994.737505083,POS
SanctSound_GR03_05_5421_201005143324part1.wav,999.227463896,999.369869306,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1008.043174542,1008.260971051,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1010.676815031,1010.869481174,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1013.75947332,1014.186689551,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1034.607581523,1034.817001243,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1038.020263373,1038.204552727,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1040.298749935,1040.4746625,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1046.685191819,1046.877857962,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1070.272509969,1070.490306479,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1084.628606828,1085.022315903,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1085.818110842,1086.04428414,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1120.921794437,1123.19190421,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1124.909145921,1125.110188853,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1137.623392168,1137.807681523,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1149.865209446,1150.0494988,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1146.96684051,1147.092492343,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1154.861104385,1155.053770528,POS
SanctSound_GR03_05_5421_201005143324part1.wav,1185.312341383,1185.421239638,POS
SanctSound_GR03_05_5421_201005143324part1.wav,128.452448626,128.653491558,POS
SanctSound_GR03_05_5421_201005143324part1.wav,130.102676025,130.228327858,POS
