Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_210120133948part1.wav,10.887686648,11.024696162,POS
SanctSound_GR03_05_5421_210120133948part1.wav,72.745940691,72.875338566,POS
SanctSound_GR03_05_5421_210120133948part1.wav,73.385318427,73.522327942,POS
SanctSound_GR03_05_5421_210120133948part1.wav,76.879061053,77.282477958,POS
SanctSound_GR03_05_5421_210120133948part1.wav,98.882949433,99.444318387,POS
SanctSound_GR03_05_5421_210120133948part1.wav,100.471909015,100.614629936,POS
SanctSound_GR03_05_5421_210120133948part1.wav,103.84012274,104.097020397,POS
SanctSound_GR03_05_5421_210120133948part1.wav,114.52329688,114.666017801,POS
SanctSound_GR03_05_5421_210120133948part1.wav,116.302551023,116.816346337,POS
SanctSound_GR03_05_5421_210120133948part1.wav,111.660296464,111.898164665,POS
SanctSound_GR03_05_5421_210120133948part1.wav,119.052307425,119.261631442,POS
SanctSound_GR03_05_5421_210120133948part1.wav,121.117003409,121.250209602,POS
SanctSound_GR03_05_5421_210120133948part1.wav,128.211738937,128.335430401,POS
SanctSound_GR03_05_5421_210120133948part1.wav,146.594646924,146.746882572,POS
SanctSound_GR03_05_5421_210120133948part1.wav,155.470955459,155.66125002,POS
SanctSound_GR03_05_5421_210120133948part1.wav,157.659342908,157.859152196,POS
SanctSound_GR03_05_5421_210120133948part1.wav,152.093227006,152.331095207,POS
SanctSound_GR03_05_5421_210120133948part1.wav,160.6840937,160.969535542,POS
SanctSound_GR03_05_5421_210120133948part1.wav,166.963814205,167.201682406,POS
SanctSound_GR03_05_5421_210120133948part1.wav,169.703123157,169.883902989,POS
SanctSound_GR03_05_5421_210120133948part1.wav,204.380575959,204.865827089,POS
SanctSound_GR03_05_5421_210120133948part1.wav,215.683140144,219.688840648,POS
SanctSound_GR03_05_5421_210120133948part1.wav,220.810645833,222.922915458,POS
SanctSound_GR03_05_5421_210120133948part1.wav,250.560402236,250.712637885,POS
SanctSound_GR03_05_5421_210120133948part1.wav,252.377715291,252.568009852,POS
SanctSound_GR03_05_5421_210120133948part1.wav,253.652688848,255.28922207,POS
SanctSound_GR03_05_5421_210120133948part1.wav,313.807785165,316.053260982,POS
SanctSound_GR03_05_5421_210120133948part1.wav,327.060868597,327.460487175,POS
SanctSound_GR03_05_5421_210120133948part1.wav,371.090366338,371.423381819,POS
SanctSound_GR03_05_5421_210120133948part1.wav,372.888649937,373.040885585,POS
SanctSound_GR03_05_5421_210120133948part1.wav,374.571824076,374.89532483,POS
SanctSound_GR03_05_5421_210120133948part1.wav,425.204543074,425.337749267,POS
SanctSound_GR03_05_5421_210120133948part1.wav,433.091319894,433.25307027,POS
SanctSound_GR03_05_5421_210120133948part1.wav,452.642220564,453.498546087,POS
SanctSound_GR03_05_5421_210120133948part1.wav,526.858219474,532.043746254,POS
SanctSound_GR03_05_5421_210120133948part1.wav,533.004733785,533.518529099,POS
SanctSound_GR03_05_5421_210120133948part1.wav,599.191234955,599.619397716,POS
SanctSound_GR03_05_5421_210120133948part1.wav,662.55279462,662.857265917,POS
SanctSound_GR03_05_5421_210120133948part1.wav,677.033277969,677.233087258,POS
SanctSound_GR03_05_5421_210120133948part1.wav,717.294943407,719.521389768,POS
SanctSound_GR03_05_5421_210120133948part1.wav,719.7021696,720.805878053,POS
SanctSound_GR03_05_5421_210120133948part1.wav,743.695515541,743.89532483,POS
SanctSound_GR03_05_5421_210120133948part1.wav,836.188374286,841.725946004,POS
SanctSound_GR03_05_5421_210120133948part1.wav,843.485237968,849.136986422,POS
SanctSound_GR03_05_5421_210120133948part1.wav,857.680279476,857.842029853,POS
SanctSound_GR03_05_5421_210120133948part1.wav,860.762118637,860.933383742,POS
SanctSound_GR03_05_5421_210120133948part1.wav,884.156969434,884.718338388,POS
SanctSound_GR03_05_5421_210120133948part1.wav,907.141754202,907.265445667,POS
SanctSound_GR03_05_5421_210120133948part1.wav,912.222618974,913.174091778,POS
SanctSound_GR03_05_5421_210120133948part1.wav,914.724059725,914.885810101,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1009.405305919,1009.652688848,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1027.528997383,1027.852498137,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1046.337749267,1049.239741318,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1056.755443744,1056.945738305,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1061.816346337,1062.082758722,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1062.701216044,1062.901025333,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1063.481423743,1063.624144664,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1069.902932445,1070.017109182,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1146.936223577,1148.648874623,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1149.352031775,1149.466208512,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1149.808738721,1149.903886001,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1157.419588428,1157.686000813,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1165.031370857,1166.553727343,POS
SanctSound_GR03_05_5421_210120133948part1.wav,1168.503313868,1169.844890521,POS
