Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210420144227part1.wav,11.884811449,12.037044244,C
SanctSound_GR03_06_671666216_210420144227part1.wav,73.111299397,73.255920552,C
SanctSound_GR03_06_671666216_210420144227part1.wav,82.994249604,83.123647479,C
SanctSound_GR03_06_671666216_210420144227part1.wav,100.255944101,100.417694477,C
SanctSound_GR03_06_671666216_210420144227part1.wav,123.860118915,123.955266195,C
SanctSound_GR03_06_671666216_210420144227part1.wav,124.183619668,124.278766948,C
SanctSound_GR03_06_671666216_210420144227part1.wav,127.579444854,127.665077406,C
SanctSound_GR03_06_671666216_210420144227part1.wav,127.998092888,128.17887272,C
SanctSound_GR03_06_671666216_210420144227part1.wav,152.353931216,152.506166865,C
SanctSound_GR03_06_671666216_210420144227part1.wav,153.105594731,153.191227284,C
SanctSound_GR03_06_671666216_210420144227part1.wav,176.927675567,177.060881759,C
SanctSound_GR03_06_671666216_210420144227part1.wav,177.412926697,177.555647617,C
SanctSound_GR03_06_671666216_210420144227part1.wav,197.372960672,197.515681593,C
SanctSound_GR03_06_671666216_210420144227part1.wav,223.059928203,223.212163852,C
SanctSound_GR03_06_671666216_210420144227part1.wav,223.783047534,223.916253727,C
SanctSound_GR03_06_671666216_210420144227part1.wav,224.981903267,225.191227284,C
SanctSound_GR03_06_671666216_210420144227part1.wav,225.429095484,225.561368954,C
SanctSound_GR03_06_671666216_210420144227part1.wav,243.827781339,243.97050226,C
SanctSound_GR03_06_671666216_210420144227part1.wav,298.807798327,298.998092888,C
SanctSound_GR03_06_671666216_210420144227part1.wav,311.632718998,311.81349883,C
SanctSound_GR03_06_671666216_210420144227part1.wav,324.932443348,325.06564954,C
SanctSound_GR03_06_671666216_210420144227part1.wav,330.993325107,331.145560756,C
SanctSound_GR03_06_671666216_210420144227part1.wav,334.493812302,334.627018494,C
SanctSound_GR03_06_671666216_210420144227part1.wav,350.82015289,350.972388539,C
SanctSound_GR03_06_671666216_210420144227part1.wav,356.642233726,356.803984102,C
SanctSound_GR03_06_671666216_210420144227part1.wav,362.17887272,362.331108369,C
SanctSound_GR03_06_671666216_210420144227part1.wav,388.179826277,388.313032469,C
SanctSound_GR03_06_671666216_210420144227part1.wav,390.434816821,390.615596654,C
SanctSound_GR03_06_671666216_210420144227part1.wav,393.964780923,394.212163852,C
SanctSound_GR03_06_671666216_210420144227part1.wav,399.406272637,399.53947883,C
SanctSound_GR03_06_671666216_210420144227part1.wav,422.82015289,423.019962179,C
SanctSound_GR03_06_671666216_210420144227part1.wav,425.264505273,425.454799833,C
SanctSound_GR03_06_671666216_210420144227part1.wav,435.273066445,435.444331549,C
SanctSound_GR03_06_671666216_210420144227part1.wav,438.841089458,439.031384019,C
SanctSound_GR03_06_671666216_210420144227part1.wav,443.017122344,443.159843264,C
SanctSound_GR03_06_671666216_210420144227part1.wav,459.999046444,460.11322318,C
SanctSound_GR03_06_671666216_210420144227part1.wav,487.55090067,487.722165775,C
SanctSound_GR03_06_671666216_210420144227part1.wav,498.19694862,498.349184269,C
SanctSound_GR03_06_671666216_210420144227part1.wav,499.376774897,499.595613642,C
SanctSound_GR03_06_671666216_210420144227part1.wav,507.254036989,507.387243181,C
SanctSound_GR03_06_671666216_210420144227part1.wav,516.330154813,516.387243181,C
SanctSound_GR03_06_671666216_210420144227part1.wav,534.644140838,534.796376487,C
SanctSound_GR03_06_671666216_210420144227part1.wav,538.526149877,538.697414982,C
SanctSound_GR03_06_671666216_210420144227part1.wav,539.353931216,539.563255233,C
SanctSound_GR03_06_671666216_210420144227part1.wav,539.097033559,539.220725024,C
SanctSound_GR03_06_671666216_210420144227part1.wav,540.514728037,540.733566782,C
SanctSound_GR03_06_671666216_210420144227part1.wav,540.818266611,540.999046444,C
SanctSound_GR03_06_671666216_210420144227part1.wav,545.556601173,545.727866278,C
SanctSound_GR03_06_671666216_210420144227part1.wav,577.313032469,577.436723934,C
SanctSound_GR03_06_671666216_210420144227part1.wav,582.726912722,582.983810379,C
SanctSound_GR03_06_671666216_210420144227part1.wav,587.873447867,588.035198244,C
SanctSound_GR03_06_671666216_210420144227part1.wav,604.627018494,604.788768871,C
SanctSound_GR03_06_671666216_210420144227part1.wav,622.265458829,622.398665021,C
SanctSound_GR03_06_671666216_210420144227part1.wav,637.069442931,637.193134396,C
SanctSound_GR03_06_671666216_210420144227part1.wav,659.302564185,659.511888202,C
SanctSound_GR03_06_671666216_210420144227part1.wav,661.367260169,661.538525274,C
SanctSound_GR03_06_671666216_210420144227part1.wav,662.727866278,662.918160839,C
SanctSound_GR03_06_671666216_210420144227part1.wav,678.235007533,678.368213725,C
SanctSound_GR03_06_671666216_210420144227part1.wav,703.864886695,704.074210712,C
SanctSound_GR03_06_671666216_210420144227part1.wav,716.708836822,716.851557743,C
SanctSound_GR03_06_671666216_210420144227part1.wav,721.55090067,721.703136319,C
SanctSound_GR03_06_671666216_210420144227part1.wav,727.678385526,727.868680086,C
SanctSound_GR03_06_671666216_210420144227part1.wav,739.446238662,739.731680503,C
SanctSound_GR03_06_671666216_210420144227part1.wav,753.622250714,753.755456906,C
SanctSound_GR03_06_671666216_210420144227part1.wav,756.115109459,756.25783038,C
SanctSound_GR03_06_671666216_210420144227part1.wav,757.103708452,757.274973557,C
SanctSound_GR03_06_671666216_210420144227part1.wav,774.429095484,774.514728037,C
SanctSound_GR03_06_671666216_210420144227part1.wav,775.902945607,776.08372544,C
SanctSound_GR03_06_671666216_210420144227part1.wav,788.784954646,788.927675567,C
SanctSound_GR03_06_671666216_210420144227part1.wav,810.989531716,811.246429373,C
SanctSound_GR03_06_671666216_210420144227part1.wav,846.123691464,846.39010385,C
SanctSound_GR03_06_671666216_210420144227part1.wav,876.044712972,876.168404436,C
SanctSound_GR03_06_671666216_210420144227part1.wav,895.55755473,895.719305106,C
SanctSound_GR03_06_671666216_210420144227part1.wav,896.385336069,896.537571717,C
SanctSound_GR03_06_671666216_210420144227part1.wav,897.78400109,897.898177827,C
SanctSound_GR03_06_671666216_210420144227part1.wav,908.344416488,908.515681593,C
SanctSound_GR03_06_671666216_210420144227part1.wav,933.584191801,933.698368538,C
SanctSound_GR03_06_671666216_210420144227part1.wav,946.826827783,947.007607616,C
SanctSound_GR03_06_671666216_210420144227part1.wav,977.118923684,977.261644604,C
SanctSound_GR03_06_671666216_210420144227part1.wav,983.321593641,983.492858746,C
SanctSound_GR03_06_671666216_210420144227part1.wav,992.435770377,992.588006026,C
