Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_201005143324part1.wav,27.453192529,27.66008477,C
SanctSound_GR03_05_5421_201005143324part1.wav,65.699451149,65.926047414,C
SanctSound_GR03_05_5421_201005143324part1.wav,127.379281609,127.714332962,C
SanctSound_GR03_05_5421_201005143324part1.wav,145.024609195,145.172389368,C
SanctSound_GR03_05_5421_201005143324part1.wav,146.187146552,146.344778736,C
SanctSound_GR03_05_5421_201005143324part1.wav,174.586132184,174.733912356,C
SanctSound_GR03_05_5421_201005143324part1.wav,190.657121728,190.833034293,C
SanctSound_GR03_05_5421_201005143324part1.wav,207.517878447,207.685414223,C
SanctSound_GR03_05_5421_201005143324part1.wav,239.094933944,239.287600087,C
SanctSound_GR03_05_5421_201005143324part1.wav,249.653016667,249.854059599,C
SanctSound_GR03_05_5421_201005143324part1.wav,257.48026623,257.689685951,C
SanctSound_GR03_05_5421_201005143324part1.wav,266.98287356,267.12527897,C
SanctSound_GR03_05_5421_201005143324part1.wav,278.84773534,278.956633595,C
SanctSound_GR03_05_5421_201005143324part1.wav,283.098096073,283.232124695,C
SanctSound_GR03_05_5421_201005143324part1.wav,286.674984904,286.842520681,C
SanctSound_GR03_05_5421_201005143324part1.wav,296.42051911,296.588054887,C
SanctSound_GR03_05_5421_201005143324part1.wav,331.63310096,331.825767103,C
SanctSound_GR03_05_5421_201005143324part1.wav,377.34512801,377.521040576,C
SanctSound_GR03_05_5421_201005143324part1.wav,377.973387173,378.099039005,C
SanctSound_GR03_05_5421_201005143324part1.wav,383.949366405,384.150409337,C
SanctSound_GR03_05_5421_201005143324part1.wav,406.087500087,406.263412653,C
SanctSound_GR03_05_5421_201005143324part1.wav,540.343791339,540.494573538,C
SanctSound_GR03_05_5421_201005143324part1.wav,544.166935842,544.351225196,C
SanctSound_GR03_05_5421_201005143324part1.wav,560.516708442,560.659113853,C
SanctSound_GR03_05_5421_201005143324part1.wav,572.666381043,572.817163242,C
SanctSound_GR03_05_5421_201005143324part1.wav,627.580398626,627.781441558,C
SanctSound_GR03_05_5421_201005143324part1.wav,633.497740336,633.698783268,C
SanctSound_GR03_05_5421_201005143324part1.wav,682.501845397,682.602366863,C
SanctSound_GR03_05_5421_201005143324part1.wav,692.113350982,692.239002814,C
SanctSound_GR03_05_5421_201005143324part1.wav,706.90504086,707.147967736,C
SanctSound_GR03_05_5421_201005143324part1.wav,713.375250633,713.60980072,C
SanctSound_GR03_05_5421_201005143324part1.wav,738.193956741,738.353115729,C
SanctSound_GR03_05_5421_201005143324part1.wav,746.155234926,746.306017125,C
SanctSound_GR03_05_5421_201005143324part1.wav,786.799304734,786.983594088,C
SanctSound_GR03_05_5421_201005143324part1.wav,863.289263547,863.48192969,C
SanctSound_GR03_05_5421_201005143324part1.wav,864.830592692,864.972998102,C
SanctSound_GR03_05_5421_201005143324part1.wav,888.580398626,888.731180825,C
SanctSound_GR03_05_5421_201005143324part1.wav,918.570912238,918.696564071,C
SanctSound_GR03_05_5421_201005143324part1.wav,923.717589376,923.868371575,C
SanctSound_GR03_05_5421_201005143324part1.wav,942.161559184,942.287211017,C
SanctSound_GR03_05_5421_201005143324part1.wav,948.187799149,948.363711715,C
SanctSound_GR03_05_5421_201005143324part1.wav,953.641088678,953.84213161,C
SanctSound_GR03_05_5421_201005143324part1.wav,967.410810318,967.578346095,C
SanctSound_GR03_05_5421_201005143324part1.wav,1010.676815031,1010.869481174,C
SanctSound_GR03_05_5421_201005143324part1.wav,1038.020263373,1038.204552727,C
SanctSound_GR03_05_5421_201005143324part1.wav,1040.298749935,1040.4746625,C
SanctSound_GR03_05_5421_201005143324part1.wav,1046.685191819,1046.877857962,C
SanctSound_GR03_05_5421_201005143324part1.wav,1137.623392168,1137.807681523,C
SanctSound_GR03_05_5421_201005143324part1.wav,1146.96684051,1147.092492343,C
SanctSound_GR03_05_5421_201005143324part1.wav,128.452448626,128.653491558,C
SanctSound_GR03_05_5421_201005143324part1.wav,130.102676025,130.228327858,C
