Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_201005023324part1.wav,52.980278197,53.33742031,C
SanctSound_GR03_05_5421_201005023324part1.wav,100.128310784,100.363432007,C
SanctSound_GR03_05_5421_201005023324part1.wav,107.491170415,107.682750671,C
SanctSound_GR03_05_5421_201005023324part1.wav,110.539038122,110.756742959,C
SanctSound_GR03_05_5421_201005023324part1.wav,76.779888634,76.926485188,C
SanctSound_GR03_05_5421_201005023324part1.wav,103.015492321,103.298214245,C
SanctSound_GR03_05_5421_201005023324part1.wav,121.266800698,121.549522622,C
SanctSound_GR03_05_5421_201005023324part1.wav,184.311351134,184.552188329,C
SanctSound_GR03_05_5421_201005023324part1.wav,260.934397862,261.238062151,C
SanctSound_GR03_05_5421_201005023324part1.wav,310.913468543,311.154305737,C
SanctSound_GR03_05_5421_201005023324part1.wav,343.180473277,343.515551113,C
SanctSound_GR03_05_5421_201005023324part1.wav,344.635967627,344.887276003,C
SanctSound_GR03_05_5421_201005023324part1.wav,352.484137565,352.777330672,C
SanctSound_GR03_05_5421_201005023324part1.wav,359.044352072,359.295660449,C
SanctSound_GR03_05_5421_201005023324part1.wav,371.437015161,371.677852356,C
SanctSound_GR03_05_5421_201005023324part1.wav,434.609797993,434.840164005,C
SanctSound_GR03_05_5421_201005023324part1.wav,510.552216907,510.813996466,C
SanctSound_GR03_05_5421_201005023324part1.wav,511.13860312,511.306142038,C
SanctSound_GR03_05_5421_201005023324part1.wav,511.620277509,511.808758791,C
SanctSound_GR03_05_5421_201005023324part1.wav,532.918699956,533.149065969,C
SanctSound_GR03_05_5421_201005023324part1.wav,538.641219873,538.798287609,C
SanctSound_GR03_05_5421_201005023324part1.wav,557.478914463,557.73022284,C
SanctSound_GR03_05_5421_201005023324part1.wav,577.892515314,578.070525414,C
SanctSound_GR03_05_5421_201005023324part1.wav,579.232826658,579.452721488,C
SanctSound_GR03_05_5421_201005023324part1.wav,581.813991863,582.02341551,C
SanctSound_GR03_05_5421_201005023324part1.wav,586.348013831,586.536495113,C
SanctSound_GR03_05_5421_201005023324part1.wav,594.562675153,594.834925894,C
SanctSound_GR03_05_5421_201005023324part1.wav,609.190954428,609.389906894,C
SanctSound_GR03_05_5421_201005023324part1.wav,615.693558682,615.871568783,C
SanctSound_GR03_05_5421_201005023324part1.wav,617.772107134,617.981530781,C
SanctSound_GR03_05_5421_201005023324part1.wav,675.416078599,675.615031065,C
SanctSound_GR03_05_5421_201005023324part1.wav,688.719734555,688.96057175,C
SanctSound_GR03_05_5421_201005023324part1.wav,739.808745855,740.039111867,C
SanctSound_GR03_05_5421_201005023324part1.wav,741.850626418,742.091463613,C
SanctSound_GR03_05_5421_201005023324part1.wav,742.824446379,743.086225938,C
SanctSound_GR03_05_5421_201005023324part1.wav,751.583609184,751.793032832,C
SanctSound_GR03_05_5421_201005023324part1.wav,759.379423211,759.536490947,C
SanctSound_GR03_05_5421_201005023324part1.wav,766.672620484,766.861101767,C
SanctSound_GR03_05_5421_201005023324part1.wav,767.635969263,767.782565816,C
SanctSound_GR03_05_5421_201005023324part1.wav,774.971051265,775.295657919,C
SanctSound_GR03_05_5421_201005023324part1.wav,777.567904494,777.829684053,C
SanctSound_GR03_05_5421_201005023324part1.wav,778.185704254,778.374185537,C
SanctSound_GR03_05_5421_201005023324part1.wav,798.693571182,799.028649018,C
SanctSound_GR03_05_5421_201005023324part1.wav,810.99199363,811.17000373,C
SanctSound_GR03_05_5421_201005023324part1.wav,824.730222404,824.960588416,C
SanctSound_GR03_05_5421_201005023324part1.wav,825.201425611,825.358493346,C
SanctSound_GR03_05_5421_201005023324part1.wav,830.929162369,831.190941928,C
SanctSound_GR03_05_5421_201005023324part1.wav,831.536490947,831.724972229,C
SanctSound_GR03_05_5421_201005023324part1.wav,866.028640685,866.26947788,C
SanctSound_GR03_05_5421_201005023324part1.wav,884.206650785,884.520786257,C
SanctSound_GR03_05_5421_201005023324part1.wav,886.489368543,886.646436278,C
SanctSound_GR03_05_5421_201005023324part1.wav,887.012927661,887.190937762,C
SanctSound_GR03_05_5421_201005023324part1.wav,946.17000373,946.337542648,C
SanctSound_GR03_05_5421_201005023324part1.wav,963.531261606,963.740685253,C
SanctSound_GR03_05_5421_201005023324part1.wav,971.086238438,971.327075633,C
SanctSound_GR03_05_5421_201005023324part1.wav,977.332317474,977.499856392,C
SanctSound_GR03_05_5421_201005023324part1.wav,982.756389943,982.986755955,C
SanctSound_GR03_05_5421_201005023324part1.wav,990.541732788,990.667386976,C
SanctSound_GR03_05_5421_201005023324part1.wav,999.793041165,999.929166536,C
SanctSound_GR03_05_5421_201005023324part1.wav,1009.463196837,1009.662149302,C
SanctSound_GR03_05_5421_201005023324part1.wav,1011.138586017,1011.253769023,C
SanctSound_GR03_05_5421_201005023324part1.wav,1006.34278449,1006.562679319,C
SanctSound_GR03_05_5421_201005023324part1.wav,1022.62551058,1022.855876592,C
SanctSound_GR03_05_5421_201005023324part1.wav,1044.834925894,1044.99199363,C
SanctSound_GR03_05_5421_201005023324part1.wav,1053.238068499,1053.426549782,C
SanctSound_GR03_05_5421_201005023324part1.wav,1054.379427378,1054.567908661,C
SanctSound_GR03_05_5421_201005023324part1.wav,1058.751164769,1058.918703687,C
SanctSound_GR03_05_5421_201005023324part1.wav,1059.735455912,1059.965821924,C
SanctSound_GR03_05_5421_201005023324part1.wav,1061.871577116,1062.060058399,C
SanctSound_GR03_05_5421_201005023324part1.wav,1068.096713787,1068.28519507,C
SanctSound_GR03_05_5421_201005023324part1.wav,1083.787799324,1083.965809424,C
SanctSound_GR03_05_5421_201005023324part1.wav,1140.515561082,1140.808754188,C
SanctSound_GR03_05_5421_201005023324part1.wav,1164.515548582,1164.693558682,C
SanctSound_GR03_05_5421_201005023324part1.wav,1168.761631784,1168.971055432,C
SanctSound_GR03_05_5421_201005023324part1.wav,1172.950104734,1173.159528381,C
SanctSound_GR03_05_5421_201005023324part1.wav,1196.952865096,1197.141346379,C
