Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210720141428part1.wav,594.468062361,594.582236957,C
SanctSound_GR03_06_671666216_210720141428part1.wav,595.29011945,595.404294045,C
SanctSound_GR03_06_671666216_210720141428part1.wav,595.701147994,595.80771095,C
SanctSound_GR03_06_671666216_210720141428part1.wav,48.227335236,48.326286552,C
SanctSound_GR03_06_671666216_210720141428part1.wav,94.42236267,94.544148906,C
SanctSound_GR03_06_671666216_210720141428part1.wav,95.069352046,95.175915002,C
SanctSound_GR03_06_671666216_210720141428part1.wav,95.586943546,95.723953061,C
SanctSound_GR03_06_671666216_210720141428part1.wav,96.317660958,96.477505392,C
SanctSound_GR03_06_671666216_210720141428part1.wav,97.611639708,97.741037583,C
SanctSound_GR03_06_671666216_210720141428part1.wav,99.867726927,100.012348081,C
SanctSound_GR03_06_671666216_210720141428part1.wav,102.470907707,102.547024104,C
SanctSound_GR03_06_671666216_210720141428part1.wav,111.531800825,111.6611987,C
SanctSound_GR03_06_671666216_210720141428part1.wav,115.368067238,115.482241833,C
SanctSound_GR03_06_671666216_210720141428part1.wav,127.438599905,127.583221059,C
SanctSound_GR03_06_671666216_210720141428part1.wav,144.190290993,144.327300507,C
SanctSound_GR03_06_671666216_210720141428part1.wav,150.355719156,150.500340311,C
SanctSound_GR03_06_671666216_210720141428part1.wav,173.298715192,173.466171265,C
SanctSound_GR03_06_671666216_210720141428part1.wav,176.967525531,177.096923406,C
SanctSound_GR03_06_671666216_210720141428part1.wav,173.572734221,173.724967016,C
SanctSound_GR03_06_671666216_210720141428part1.wav,181.705007295,181.83440517,C
SanctSound_GR03_06_671666216_210720141428part1.wav,202.026557406,202.1787902,C
SanctSound_GR03_06_671666216_210720141428part1.wav,205.025543451,205.170164605,C
SanctSound_GR03_06_671666216_210720141428part1.wav,220.414751031,220.544148906,C
SanctSound_GR03_06_671666216_210720141428part1.wav,228.417626229,228.501354266,C
SanctSound_GR03_06_671666216_210720141428part1.wav,228.798208214,228.889547891,C
SanctSound_GR03_06_671666216_210720141428part1.wav,246.244522261,246.482390461,C
SanctSound_GR03_06_671666216_210720141428part1.wav,244.198855733,244.351091381,C
SanctSound_GR03_06_671666216_210720141428part1.wav,249.013308119,249.127484856,C
SanctSound_GR03_06_671666216_210720141428part1.wav,254.188387448,254.407226193,C
SanctSound_GR03_06_671666216_210720141428part1.wav,270.97050226,271.16079682,C
SanctSound_GR03_06_671666216_210720141428part1.wav,271.807798327,271.998092888,C
SanctSound_GR03_06_671666216_210720141428part1.wav,297.323500753,297.447192218,C
SanctSound_GR03_06_671666216_210720141428part1.wav,300.558508286,300.68219975,C
SanctSound_GR03_06_671666216_210720141428part1.wav,311.385336069,311.489998077,C
SanctSound_GR03_06_671666216_210720141428part1.wav,322.811591718,322.963827367,C
SanctSound_GR03_06_671666216_210720141428part1.wav,347.404365525,347.547086445,C
SanctSound_GR03_06_671666216_210720141428part1.wav,348.232146864,348.346323601,C
SanctSound_GR03_06_671666216_210720141428part1.wav,348.717397994,348.803030546,C
SanctSound_GR03_06_671666216_210720141428part1.wav,349.383428957,349.488090965,C
SanctSound_GR03_06_671666216_210720141428part1.wav,352.617503766,352.750709959,C
SanctSound_GR03_06_671666216_210720141428part1.wav,356.004746947,356.166497324,C
SanctSound_GR03_06_671666216_210720141428part1.wav,356.746895734,356.908646111,C
SanctSound_GR03_06_671666216_210720141428part1.wav,384.717397994,384.83157473,C
SanctSound_GR03_06_671666216_210720141428part1.wav,385.488090965,385.640326614,C
SanctSound_GR03_06_671666216_210720141428part1.wav,379.684106863,379.750709959,C
SanctSound_GR03_06_671666216_210720141428part1.wav,388.094193724,388.255944101,C
SanctSound_GR03_06_671666216_210720141428part1.wav,389.673638578,389.854418411,C
SanctSound_GR03_06_671666216_210720141428part1.wav,393.146514312,393.327294144,C
SanctSound_GR03_06_671666216_210720141428part1.wav,415.921977085,416.074212734,C
SanctSound_GR03_06_671666216_210720141428part1.wav,450.838230812,450.990466461,C
SanctSound_GR03_06_671666216_210720141428part1.wav,457.640328635,457.783049556,C
SanctSound_GR03_06_671666216_210720141428part1.wav,502.830623196,502.963829389,C
SanctSound_GR03_06_671666216_210720141428part1.wav,507.805893237,507.967643613,C
SanctSound_GR03_06_671666216_210720141428part1.wav,535.500468383,535.700277672,C
SanctSound_GR03_06_671666216_210720141428part1.wav,554.765927212,554.908648133,C
SanctSound_GR03_06_671666216_210720141428part1.wav,556.421489891,556.687902276,C
SanctSound_GR03_06_671666216_210720141428part1.wav,557.125579765,557.277815414,C
SanctSound_GR03_06_671666216_210720141428part1.wav,557.725007632,557.953361105,C
SanctSound_GR03_06_671666216_210720141428part1.wav,558.705024619,558.84774554,C
SanctSound_GR03_06_671666216_210720141428part1.wav,559.902947629,560.026639094,C
SanctSound_GR03_06_671666216_210720141428part1.wav,560.740243696,560.968597169,C
SanctSound_GR03_06_671666216_210720141428part1.wav,573.79351784,573.926724033,C
SanctSound_GR03_06_671666216_210720141428part1.wav,575.049461941,575.192182862,C
SanctSound_GR03_06_671666216_210720141428part1.wav,590.537573739,590.689809388,C
SanctSound_GR03_06_671666216_210720141428part1.wav,592.021871313,592.259739514,C
SanctSound_GR03_06_671666216_210720141428part1.wav,599.63272102,599.756412484,C
SanctSound_GR03_06_671666216_210720141428part1.wav,615.824922693,615.996187797,C
SanctSound_GR03_06_671666216_210720141428part1.wav,636.108457422,636.279722526,C
SanctSound_GR03_06_671666216_210720141428part1.wav,639.543274243,639.695509891,C
SanctSound_GR03_06_671666216_210720141428part1.wav,641.321595663,641.445287127,C
SanctSound_GR03_06_671666216_210720141428part1.wav,647.658404535,647.744037088,C
SanctSound_GR03_06_671666216_210720141428part1.wav,648.191229305,648.333950226,C
SanctSound_GR03_06_671666216_210720141428part1.wav,651.01617081,651.168406458,C
SanctSound_GR03_06_671666216_210720141428part1.wav,664.507122443,664.640328635,C
SanctSound_GR03_06_671666216_210720141428part1.wav,671.661265204,671.737383028,C
SanctSound_GR03_06_671666216_210720141428part1.wav,694.598476332,694.769741437,C
SanctSound_GR03_06_671666216_210720141428part1.wav,700.81159374,700.878196836,C
SanctSound_GR03_06_671666216_210720141428part1.wav,701.239756502,701.315874326,C
SanctSound_GR03_06_671666216_210720141428part1.wav,792.743083532,792.838230812,C
SanctSound_GR03_06_671666216_210720141428part1.wav,794.369169303,794.464316583,C
SanctSound_GR03_06_671666216_210720141428part1.wav,795.977158341,796.12939399,C
SanctSound_GR03_06_671666216_210720141428part1.wav,793.408181771,793.522358508,C
SanctSound_GR03_06_671666216_210720141428part1.wav,800.506168887,800.639375079,C
SanctSound_GR03_06_671666216_210720141428part1.wav,801.153170393,801.248317674,C
SanctSound_GR03_06_671666216_210720141428part1.wav,801.476671147,801.552788971,C
SanctSound_GR03_06_671666216_210720141428part1.wav,802.275908302,802.38057031,C
SanctSound_GR03_06_671666216_210720141428part1.wav,804.653657588,804.834437421,C
SanctSound_GR03_06_671666216_210720141428part1.wav,820.389152315,820.493814324,C
SanctSound_GR03_06_671666216_210720141428part1.wav,838.46527014,838.617505788,C
SanctSound_GR03_06_671666216_210720141428part1.wav,877.690762944,877.833483865,C
SanctSound_GR03_06_671666216_210720141428part1.wav,905.24261717,905.413882275,C
SanctSound_GR03_06_671666216_210720141428part1.wav,944.847774104,944.9143772,C
SanctSound_GR03_06_671666216_210720141428part1.wav,957.606091679,957.758327327,C
