Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210720021428part1.wav,11.197902176,11.283534729,C
SanctSound_GR03_06_671666216_210720021428part1.wav,30.025683516,30.19694862,C
SanctSound_GR03_06_671666216_210720021428part1.wav,39.834435399,39.967641591,C
SanctSound_GR03_06_671666216_210720021428part1.wav,54.856325523,54.97050226,C
SanctSound_GR03_06_671666216_210720021428part1.wav,96.422451614,96.58420199,C
SanctSound_GR03_06_671666216_210720021428part1.wav,97.45955697,97.621307346,C
SanctSound_GR03_06_671666216_210720021428part1.wav,110.94957588,111.196958809,C
SanctSound_GR03_06_671666216_210720021428part1.wav,109.094203913,109.274983746,C
SanctSound_GR03_06_671666216_210720021428part1.wav,125.533788515,125.657479979,C
SanctSound_GR03_06_671666216_210720021428part1.wav,138.977166508,139.148431613,C
SanctSound_GR03_06_671666216_210720021428part1.wav,155.426265838,155.568986759,C
SanctSound_GR03_06_671666216_210720021428part1.wav,156.463371194,156.577547931,C
SanctSound_GR03_06_671666216_210720021428part1.wav,181.49382249,181.712661235,C
SanctSound_GR03_06_671666216_210720021428part1.wav,203.965744668,204.108465588,C
SanctSound_GR03_06_671666216_210720021428part1.wav,240.612746174,240.764981823,C
SanctSound_GR03_06_671666216_210720021428part1.wav,268.469071698,268.64985153,C
SanctSound_GR03_06_671666216_210720021428part1.wav,279.000010189,279.142731109,C
SanctSound_GR03_06_671666216_210720021428part1.wav,281.435780566,281.568986759,C
SanctSound_GR03_06_671666216_210720021428part1.wav,284.813509019,284.984774124,C
SanctSound_GR03_06_671666216_210720021428part1.wav,293.756420651,293.861082659,C
SanctSound_GR03_06_671666216_210720021428part1.wav,325.845867428,326.074220901,C
SanctSound_GR03_06_671666216_210720021428part1.wav,326.378692198,326.51189839,C
SanctSound_GR03_06_671666216_210720021428part1.wav,337.352992249,337.552801538,C
SanctSound_GR03_06_671666216_210720021428part1.wav,345.772593839,345.91531476,C
SanctSound_GR03_06_671666216_210720021428part1.wav,364.952420116,365.133199948,C
SanctSound_GR03_06_671666216_210720021428part1.wav,380.745935934,380.822053758,C
SanctSound_GR03_06_671666216_210720021428part1.wav,443.203596436,443.365346813,C
SanctSound_GR03_06_671666216_210720021428part1.wav,508.372021706,508.49571317,C
SanctSound_GR03_06_671666216_210720021428part1.wav,512.434810577,512.606075682,C
SanctSound_GR03_06_671666216_210720021428part1.wav,509.932437104,510.037099112,C
