Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_210120013948part1.wav,121.505059915,121.709585113,G
SanctSound_GR03_05_5421_210120013948part1.wav,245.480662497,245.685187695,G
SanctSound_GR03_05_5421_210120013948part1.wav,308.792832536,309.008122218,G
SanctSound_GR03_05_5421_210120013948part1.wav,393.915629949,394.249328956,G
SanctSound_GR03_05_5421_210120013948part1.wav,696.723096819,696.873799596,G
SanctSound_GR03_05_5421_210120013948part1.wav,723.076130751,723.216069044,G
SanctSound_GR03_05_5421_210120013948part1.wav,731.161149601,731.376439284,G
SanctSound_GR03_05_5421_210120013948part1.wav,732.668177376,732.904996027,G
SanctSound_GR03_05_5421_210120013948part1.wav,734.046031342,734.19673412,G
SanctSound_GR03_05_5421_210120013948part1.wav,735.531530149,735.649939474,G
SanctSound_GR03_05_5421_210120013948part1.wav,737.08161586,737.221554154,G
SanctSound_GR03_05_5421_210120013948part1.wav,753.983638481,754.166634711,G
SanctSound_GR03_05_5421_210120013948part1.wav,760.077227773,760.281752971,G
SanctSound_GR03_05_5421_210120013948part1.wav,768.474416663,768.668177376,G
SanctSound_GR03_05_5421_210120013948part1.wav,794.710138291,794.871605553,G
