Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_05_5421_201005023324part1.wav,83.199418578,83.390998834,G
SanctSound_GR03_05_5421_201005023324part1.wav,90.779983046,90.971563301,G
SanctSound_GR03_05_5421_201005023324part1.wav,113.926501854,114.146396684,G
SanctSound_GR03_05_5421_201005023324part1.wav,136.418639092,136.690889834,G
SanctSound_GR03_05_5421_201005023324part1.wav,139.638529756,139.847953403,G
SanctSound_GR03_05_5421_201005023324part1.wav,143.884612958,144.041680694,G
SanctSound_GR03_05_5421_201005023324part1.wav,149.123427247,149.280494983,G
SanctSound_GR03_05_5421_201005023324part1.wav,198.185705279,198.311359468,G
SanctSound_GR03_05_5421_201005023324part1.wav,208.128111693,208.348006523,G
SanctSound_GR03_05_5421_201005023324part1.wav,220.536480432,220.787788809,G
SanctSound_GR03_05_5421_201005023324part1.wav,222.719740707,222.991991449,G
SanctSound_GR03_05_5421_201005023324part1.wav,224.625495899,224.908217823,G
SanctSound_GR03_05_5421_201005023324part1.wav,232.368954014,232.578377661,G
SanctSound_GR03_05_5421_201005023324part1.wav,235.437010449,235.667376462,G
SanctSound_GR03_05_5421_201005023324part1.wav,262.002458464,262.295651571,G
SanctSound_GR03_05_5421_201005023324part1.wav,263.17523089,263.384654538,G
SanctSound_GR03_05_5421_201005023324part1.wav,271.285180388,271.609787042,G
SanctSound_GR03_05_5421_201005023324part1.wav,273.955331894,274.206640271,G
SanctSound_GR03_05_5421_201005023324part1.wav,276.693564834,276.913459664,G
SanctSound_GR03_05_5421_201005023324part1.wav,277.395134053,277.615028883,G
SanctSound_GR03_05_5421_201005023324part1.wav,278.26424219,278.452723473,G
SanctSound_GR03_05_5421_201005023324part1.wav,344.185706784,344.38465925,G
SanctSound_GR03_05_5421_201005023324part1.wav,383.285202007,383.578395113,G
SanctSound_GR03_05_5421_201005023324part1.wav,386.154305977,386.363729625,G
SanctSound_GR03_05_5421_201005023324part1.wav,391.908239442,392.096720724,G
SanctSound_GR03_05_5421_201005023324part1.wav,389.793060602,390.012955432,G
SanctSound_GR03_05_5421_201005023324part1.wav,432.578388613,432.777341078,G
SanctSound_GR03_05_5421_201005023324part1.wav,462.2590113,462.583617954,G
SanctSound_GR03_05_5421_201005023324part1.wav,469.468439114,469.824459315,G
SanctSound_GR03_05_5421_201005023324part1.wav,471.562675589,471.751156872,G
SanctSound_GR03_05_5421_201005023324part1.wav,521.604568652,521.824463482,G
SanctSound_GR03_05_5421_201005023324part1.wav,525.583617954,525.834926331,G
SanctSound_GR03_05_5421_201005023324part1.wav,527.316617387,527.526041034,G
SanctSound_GR03_05_5421_201005023324part1.wav,568.923928861,569.080996597,G
SanctSound_GR03_05_5421_201005023324part1.wav,607.730205737,607.950100567,G
SanctSound_GR03_05_5421_201005023324part1.wav,613.892515314,614.04958305,G
SanctSound_GR03_05_5421_201005023324part1.wav,625.813975196,626.033870026,G
SanctSound_GR03_05_5421_201005023324part1.wav,726.211896793,726.473676353,G
SanctSound_GR03_05_5421_201005023324part1.wav,729.395136235,729.615031065,G
SanctSound_GR03_05_5421_201005023324part1.wav,732.421307941,732.777328141,G
SanctSound_GR03_05_5421_201005023324part1.wav,735.6831,735.913466012,G
SanctSound_GR03_05_5421_201005023324part1.wav,779.573154668,779.772107134,G
SanctSound_GR03_05_5421_201005023324part1.wav,796.185704254,796.426541449,G
SanctSound_GR03_05_5421_201005023324part1.wav,825.431791623,825.651686453,G
SanctSound_GR03_05_5421_201005023324part1.wav,826.656919961,826.91869952,G
SanctSound_GR03_05_5421_201005023324part1.wav,833.520798757,833.761635951,G
SanctSound_GR03_05_5421_201005023324part1.wav,909.437020964,909.667386976,G
SanctSound_GR03_05_5421_201005023324part1.wav,914.033870026,914.295649586,G
SanctSound_GR03_05_5421_201005023324part1.wav,960.128127334,960.295666252,G
SanctSound_GR03_05_5421_201005023324part1.wav,977.992001963,978.211896793,G
SanctSound_GR03_05_5421_201005023324part1.wav,985.913470179,986.133365009,G
SanctSound_GR03_05_5421_201005023324part1.wav,989.253777356,989.473672186,G
SanctSound_GR03_05_5421_201005023324part1.wav,994.101934795,994.290416078,G
SanctSound_GR03_05_5421_201005023324part1.wav,1038.327067299,1038.567904494,G
SanctSound_GR03_05_5421_201005023324part1.wav,1038.724972229,1038.8610976,G
SanctSound_GR03_05_5421_201005023324part1.wav,1068.944879559,1069.154303207,G
SanctSound_GR03_05_5421_201005023324part1.wav,1078.635977596,1078.793045332,G
SanctSound_GR03_05_5421_201005023324part1.wav,1105.175245572,1105.405611584,G
SanctSound_GR03_05_5421_201005023324part1.wav,1125.918695353,1126.03387836,G
SanctSound_GR03_05_5421_201005023324part1.wav,1135.107176636,1135.337542648,G
SanctSound_GR03_05_5421_201005023324part1.wav,1144.997227138,1145.185708421,G
SanctSound_GR03_05_5421_201005023324part1.wav,1157.604568216,1157.866347775,G
SanctSound_GR03_05_5421_201005023324part1.wav,1179.929166536,1180.222359642,G
SanctSound_GR03_05_5421_201005023324part1.wav,1181.573142168,1181.761623451,G
SanctSound_GR03_05_5421_201005023324part1.wav,1182.515548582,1182.819212871,G
