Audiofilename,Starttime,Endtime,Q
SanctSound_GR03_06_671666216_210720141428part1.wav,596.264409332,596.378583928,G
SanctSound_GR03_06_671666216_210720141428part1.wav,40.772498097,40.917119252,G
SanctSound_GR03_06_671666216_210720141428part1.wav,48.744926736,48.859101332,G
SanctSound_GR03_06_671666216_210720141428part1.wav,72.456698382,72.662212655,G
SanctSound_GR03_06_671666216_210720141428part1.wav,123.561233428,123.713466223,G
SanctSound_GR03_06_671666216_210720141428part1.wav,129.40240295,129.585082303,G
SanctSound_GR03_06_671666216_210720141428part1.wav,151.779095782,151.969386775,G
SanctSound_GR03_06_671666216_210720141428part1.wav,154.720230574,155.047531082,G
SanctSound_GR03_06_671666216_210720141428part1.wav,175.978012369,176.107410244,G
SanctSound_GR03_06_671666216_210720141428part1.wav,211.742051538,211.856226134,G
SanctSound_GR03_06_671666216_210720141428part1.wav,232.779095782,233.022668252,G
SanctSound_GR03_06_671666216_210720141428part1.wav,237.244522261,237.415787365,G
SanctSound_GR03_06_671666216_210720141428part1.wav,242.620343601,242.829667618,G
SanctSound_GR03_06_671666216_210720141428part1.wav,290.226446361,290.47382929,G
SanctSound_GR03_06_671666216_210720141428part1.wav,367.84965063,368.144607199,G
SanctSound_GR03_06_671666216_210720141428part1.wav,361.0180759,361.255944101,G
SanctSound_GR03_06_671666216_210720141428part1.wav,360.380589121,360.513795314,G
SanctSound_GR03_06_671666216_210720141428part1.wav,382.928629123,383.080864772,G
SanctSound_GR03_06_671666216_210720141428part1.wav,390.843950127,390.977156319,G
SanctSound_GR03_06_671666216_210720141428part1.wav,425.245477839,425.426257671,G
SanctSound_GR03_06_671666216_210720141428part1.wav,448.954314661,449.058976669,G
SanctSound_GR03_06_671666216_210720141428part1.wav,493.526151899,493.649843363,G
SanctSound_GR03_06_671666216_210720141428part1.wav,501.850606208,502.002841857,G
SanctSound_GR03_06_671666216_210720141428part1.wav,509.927677589,510.079913237,G
SanctSound_GR03_06_671666216_210720141428part1.wav,607.376776919,607.681248216,G
SanctSound_GR03_06_671666216_210720141428part1.wav,703.722167797,703.902947629,G
SanctSound_GR03_06_671666216_210720141428part1.wav,721.617505788,721.864888717,G
SanctSound_GR03_06_671666216_210720141428part1.wav,743.784956668,744.022824869,G
SanctSound_GR03_06_671666216_210720141428part1.wav,747.229288218,747.36249441,G
SanctSound_GR03_06_671666216_210720141428part1.wav,753.022824869,753.26069307,G
SanctSound_GR03_06_671666216_210720141428part1.wav,753.555649639,753.755458928,G
SanctSound_GR03_06_671666216_210720141428part1.wav,756.21977349,756.448126962,G
SanctSound_GR03_06_671666216_210720141428part1.wav,762.888665121,763.012356585,G
SanctSound_GR03_06_671666216_210720141428part1.wav,776.844905705,777.082773906,G
SanctSound_GR03_06_671666216_210720141428part1.wav,782.116065037,782.306359598,G
SanctSound_GR03_06_671666216_210720141428part1.wav,798.812547296,798.974297673,G
SanctSound_GR03_06_671666216_210720141428part1.wav,808.649843363,808.744990644,G
SanctSound_GR03_06_671666216_210720141428part1.wav,821.987626625,822.235009554,G
SanctSound_GR03_06_671666216_210720141428part1.wav,825.374869807,825.536620183,G
SanctSound_GR03_06_671666216_210720141428part1.wav,829.123672653,829.323481942,G
SanctSound_GR03_06_671666216_210720141428part1.wav,837.115111481,837.305406042,G
SanctSound_GR03_06_671666216_210720141428part1.wav,865.236916667,865.398667043,G
SanctSound_GR03_06_671666216_210720141428part1.wav,910.42814395,910.627953239,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1009.046629837,1009.217894941,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1016.629868082,1016.715500634,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1075.576593938,1075.728829587,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1081.303527494,1081.550910423,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1110.354877458,1110.526142563,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1111.990477958,1112.180772518,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1141.626057624,1141.873440553,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1141.968587833,1142.092279297,G
SanctSound_GR03_06_671666216_210720141428part1.wav,1155.097047078,1155.306371095,G
